gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
96,2296.928,2187.687,2148.559,2111.698,2097.952,2097.320,2096.709,2088.805,2077.591,2072.155,2057.831,2048.643,2046.856,2010.143,1998.351,1994.760,1982.158,1963.216,1931.189,1927.014,1926.232,1923.502,1923.502,1920.167,1920.167,1910.276,1867.030,1867.030,1864.811,1738.221,1721.976,1699.178,1692.971,1618.286,1464.464,1434.588,1261.431,1243.204,1192.923,1186.385,1186.385,1143.928,1091.640,1051.892,1018.294,993.920,915.139,901.441,878.494,852.027,844.240,738.990,730.560,727.563,727.563,548.919,489.026,481.287,471.145,459.751,441.035,436.990,428.119,414.043,387.231,385.730,383.081,367.576,358.156,358.156,350.263,257.449,210.244,210.244,194.354,193.973,193.973,192.310,179.597,174.834,171.583,146.157,139.536,123.790,116.418,113.388,107.949,105.422,105.422,102.744,80.801,80.069,68.174,62.967,62.024,56.568,41.383,36.105,32.386,24.440
97,2218.778,2206.060,2194.573,2121.886,2105.058,2101.918,2067.302,2054.198,2051.100,2047.516,2044.557,2036.341,2016.681,2015.260,2005.692,2004.956,2004.873,1992.894,1960.861,1956.808,1953.767,1942.662,1941.322,1871.980,1863.761,1821.344,1809.754,1787.385,1730.562,1588.684,1561.635,1528.370,1427.371,1281.547,1216.846,1196.986,1153.085,1132.524,1093.956,1033.412,863.297,854.446,737.246,724.500,724.500,702.741,663.770,640.695,631.684,564.522,562.543,555.451,521.885,490.880,488.730,461.232,435.019,417.844,385.873,385.711,380.038,368.157,364.289,362.150,347.090,346.047,346.047,304.222,296.368,288.357,247.940,232.899,213.708,198.928,197.628,182.112,164.681,163.470,161.983,149.374,145.934,144.272,137.134,123.111,120.123,119.923,116.558,114.107,103.284,99.284,81.942,64.091,60.439,50.241,44.864,39.775,33.327,26.743,26.382,21.022
98,2255.519,2144.990,2103.522,2100.635,2087.158,2082.271,2064.935,2058.270,2055.230,2049.914,2047.744,2032.524,2025.403,2023.859,2016.004,1997.788,1994.439,1993.286,1954.018,1930.781,1917.066,1878.125,1871.527,1865.475,1774.468,1758.274,1662.156,1603.040,1600.406,1410.917,1390.878,1382.325,1370.306,1352.791,1351.556,1336.178,1331.092,1233.856,1221.485,1161.984,1135.733,1133.884,1099.682,960.509,938.935,937.408,888.276,862.809,789.546,770.967,753.368,709.509,661.878,644.988,623.708,613.498,530.893,488.545,439.823,436.453,432.751,431.294,417.744,415.175,412.944,406.618,385.068,384.109,376.819,355.321,350.187,333.031,314.322,312.133,307.459,304.834,273.057,257.844,217.778,208.037,202.626,196.395,193.873,192.610,179.657,178.793,175.426,158.342,153.883,153.455,148.662,147.902,107.486,95.696,82.480,56.204,54.139,26.434,20.076,18.125
99,2153.626,2139.707,2106.465,2102.638,2094.913,2094.358,2076.699,2074.935,2068.479,2058.812,2033.898,2030.792,2028.862,2024.487,2023.201,2010.222,2007.923,2006.175,1967.744,1919.866,1871.119,1855.035,1840.568,1818.271,1808.889,1792.452,1767.232,1727.086,1707.208,1697.969,1673.148,1516.594,1428.744,1391.984,1388.718,1386.795,1372.754,1318.760,1317.378,1115.187,980.983,954.124,904.821,885.034,870.052,837.141,817.662,803.867,714.206,496.349,496.090,482.790,472.004,471.334,466.868,451.349,439.633,390.773,390.042,388.264,385.449,382.850,373.035,362.234,345.813,342.020,334.161,325.628,317.508,260.332,257.004,243.413,237.448,207.435,201.545,196.474,186.008,168.382,163.062,155.990,152.686,144.892,139.017,131.382,131.141,125.275,122.386,111.191,109.700,108.874,107.332,87.913,78.513,72.338,69.046,65.037,43.484,41.521,39.762,33.340
100,2076.202,1986.547,1962.366,1962.365,1941.810,1940.122,1927.883,1909.900,1883.932,1874.742,1873.102,1842.678,1837.577,1837.157,1799.133,1766.033,1762.608,1740.701,1725.878,1709.218,1695.463,1691.903,1632.696,1619.507,1587.196,1578.991,1538.330,1537.354,1480.972,1474.621,1438.260,1393.091,1382.069,1372.438,1300.151,1278.687,1254.970,1254.854,1204.276,1128.482,1124.009,1040.542,1015.555,982.094,953.321,953.120,902.350,883.624,875.268,839.357,745.021,712.217,675.791,647.669,640.221,528.277,498.365,488.028,487.645,428.822,415.914,405.785,379.299,377.237,377.024,342.434,341.303,329.737,328.432,316.991,308.421,294.786,293.128,279.083,265.162,260.379,249.809,244.993,220.188,195.961,161.742,156.444,155.046,154.851,152.044,137.825,117.109,115.655,113.832,107.903,101.950,90.774,90.023,88.695,79.560,62.269,62.244,60.879,39.858,27.539
101,2054.523,2033.694,2024.597,1992.034,1986.307,1942.148,1931.215,1909.829,1903.605,1868.649,1866.239,1859.687,1847.803,1796.916,1796.197,1785.706,1771.346,1765.432,1739.667,1739.572,1732.554,1714.260,1695.382,1598.734,1583.830,1503.862,1447.049,1403.501,1381.352,1337.236,1334.088,1317.204,1316.298,1315.003,1309.579,1252.837,1243.710,1239.312,1234.875,1233.322,1221.277,1209.486,1195.893,1194.690,1132.578,1072.159,1066.416,1028.772,1002.717,950.284,848.610,841.045,822.233,775.977,714.652,713.610,689.992,675.540,675.540,589.737,569.223,547.636,543.887,533.556,533.556,459.827,431.673,424.408,385.416,368.303,367.919,364.256,363.620,360.538,341.649,319.326,254.036,244.782,225.192,222.981,212.130,203.171,202.049,195.121,194.840,174.502,161.559,153.372,152.573,133.616,115.870,109.897,87.795,79.654,75.835,75.616,72.360,38.801,26.357,18.236
102,2027.607,1966.498,1961.581,1941.189,1940.547,1937.633,1931.810,1924.972,1904.591,1898.871,1889.920,1884.800,1875.084,1869.018,1852.007,1820.389,1817.191,1813.325,1782.342,1780.765,1764.301,1761.234,1732.328,1731.093,1701.319,1692.779,1690.412,1660.606,1651.318,1638.229,1509.160,1492.966,1462.073,1448.793,1433.081,1404.928,1320.524,1278.133,1255.653,1251.834,1213.157,1209.353,1195.978,1179.325,1177.831,1095.584,1070.916,1068.763,1041.025,926.668,919.030,896.365,817.121,701.695,623.559,623.559,621.255,512.603,505.723,472.940,428.674,425.696,422.306,388.362,379.540,375.200,348.887,348.433,346.598,334.907,334.907,324.567,255.695,220.718,216.825,216.787,216.084,210.033,199.894,195.061,174.832,164.238,149.974,137.555,136.177,132.351,131.544,131.124,126.845,125.567,113.864,103.629,101.344,95.722,82.214,74.901,54.392,46.445,44.805,26.637
103,2048.010,2041.166,2017.029,1985.790,1967.686,1964.752,1948.655,1942.898,1940.872,1930.586,1919.674,1912.380,1897.622,1888.484,1885.687,1881.885,1862.712,1861.616,1857.268,1842.397,1781.202,1776.976,1774.399,1771.944,1769.144,1670.291,1633.817,1633.817,1617.781,1584.269,1575.729,1532.736,1527.099,1522.926,1148.154,1136.018,1096.702,1077.591,1071.218,1042.701,1041.898,1026.011,1008.232,1007.830,921.317,804.500,797.885,790.024,734.556,734.556,721.106,581.887,534.589,532.360,527.000,516.547,504.077,502.400,428.028,423.657,421.836,420.896,417.310,408.608,388.127,382.539,366.672,365.842,365.071,363.375,293.307,288.633,285.799,274.446,251.865,222.672,213.275,201.901,184.413,178.524,177.319,175.726,169.346,167.833,156.307,143.655,139.252,131.779,131.296,130.460,125.276,124.567,124.298,123.398,119.617,119.046,84.481,49.780,49.647,18.906
104,2028.639,2017.368,2014.551,2009.450,1990.304,1990.304,1988.329,1985.663,1970.541,1964.524,1960.355,1940.136,1937.141,1930.071,1929.761,1925.350,1896.006,1890.758,1889.800,1867.483,1863.258,1856.245,1850.555,1848.405,1844.178,1828.887,1814.905,1800.332,1751.545,1749.653,1741.350,1707.922,1706.671,1656.815,1639.102,1617.617,1614.837,1563.154,1541.156,1525.037,1423.767,1373.548,1289.338,1260.649,1241.021,1126.266,1102.784,1075.555,1044.636,925.242,872.604,867.669,864.166,817.085,797.687,784.037,677.782,669.364,650.441,616.847,591.593,576.772,465.486,429.482,421.361,411.319,404.456,402.788,387.602,350.149,342.064,328.521,312.718,276.564,268.872,252.483,235.358,235.184,204.115,202.373,194.794,179.236,179.135,175.360,160.602,151.181,144.755,129.986,123.669,123.669,120.997,119.273,118.978,111.632,106.692,81.914,79.014,72.015,68.429,22.129
105,2166.217,2072.633,2033.488,2012.860,2011.330,1965.292,1965.292,1962.031,1956.912,1941.413,1932.401,1931.900,1922.089,1919.851,1889.008,1885.381,1876.930,1837.146,1823.211,1814.585,1797.784,1791.376,1719.401,1703.647,1686.010,1636.878,1532.610,1496.138,1417.301,1407.253,1391.834,1376.942,1350.610,1300.645,1291.746,1252.687,1194.304,1191.466,1186.542,1146.363,1058.673,997.251,994.938,994.917,945.242,855.383,846.267,840.678,783.409,762.090,672.895,649.746,629.955,591.568,578.529,553.125,543.158,542.729,528.254,487.743,479.434,475.766,469.028,465.650,454.585,453.608,443.758,418.805,397.488,377.215,362.904,350.365,324.009,320.296,307.148,306.889,286.403,278.099,256.467,227.574,216.188,189.862,188.676,181.458,178.732,178.061,165.369,150.579,125.563,120.390,110.251,104.343,93.755,69.543,46.891,44.373,39.349,34.907,30.221,28.669
106,2113.973,2050.686,2032.947,2032.740,2010.843,2008.907,2002.227,1995.326,1995.326,1984.921,1970.595,1962.266,1957.323,1954.329,1951.393,1942.929,1931.804,1914.963,1875.961,1854.437,1845.762,1835.066,1833.247,1817.912,1785.582,1785.582,1777.147,1716.868,1570.096,1539.218,1537.742,1453.680,1444.644,1417.728,1399.122,1339.930,1309.531,1296.515,1141.859,1129.764,1089.316,1078.271,1054.802,1049.078,962.840,909.771,826.159,819.558,808.964,807.290,714.968,707.262,683.374,644.490,620.538,604.859,591.663,587.396,575.600,537.210,504.963,465.902,459.974,416.341,413.990,406.494,392.472,384.378,373.383,361.901,343.874,314.422,264.631,263.920,263.920,262.013,252.736,238.079,237.246,196.887,194.508,191.295,179.784,177.995,170.846,150.880,149.631,127.623,122.323,113.849,91.500,73.107,62.665,55.233,51.723,49.483,44.957,44.525,41.365,21.311
107,2066.272,2062.331,2035.885,1994.518,1994.518,1987.985,1979.082,1963.096,1959.824,1958.852,1949.815,1943.708,1935.317,1925.232,1899.537,1891.184,1876.653,1855.673,1844.400,1834.551,1797.602,1769.614,1756.282,1752.507,1746.761,1732.081,1731.930,1722.501,1711.730,1666.870,1608.336,1597.986,1592.225,1586.735,1583.373,1574.058,1532.282,1470.155,1430.528,1398.246,1383.788,1383.788,1354.168,1329.283,1263.830,1260.749,1104.297,1090.275,1046.672,1032.366,992.203,952.624,932.685,809.293,795.936,768.681,704.747,624.739,609.707,601.494,578.721,524.226,453.700,447.555,435.045,432.927,424.759,416.252,409.339,408.261,388.412,386.015,386.015,385.511,384.461,384.187,383.423,374.262,371.458,369.623,367.032,348.528,336.228,251.273,243.640,233.238,190.964,190.757,180.267,168.304,141.090,134.472,127.793,114.766,109.311,104.552,84.189,75.832,67.888,28.999
108,2063.385,2037.495,2036.794,2026.864,2022.745,2022.123,2020.785,2013.050,1997.011,1997.011,1985.364,1968.036,1944.547,1944.531,1906.329,1905.739,1881.334,1858.051,1833.234,1830.637,1816.112,1796.695,1702.363,1616.624,1523.583,1495.848,1420.448,1392.751,1336.031,1313.540,1198.901,1190.486,1189.564,1176.887,1175.357,1157.482,1150.207,1099.510,1085.110,986.973,974.943,953.996,927.859,874.928,780.192,756.376,649.185,591.329,585.033,581.747,545.194,541.139,534.819,457.159,453.340,438.989,424.615,411.056,390.615,381.922,378.561,371.480,369.545,367.969,348.053,328.608,327.950,293.919,257.916,244.080,243.702,233.982,216.779,203.018,201.644,199.381,181.104,178.504,165.439,155.992,155.542,139.331,132.106,122.541,115.584,115.199,112.319,109.397,109.308,101.588,93.067,81.617,76.263,67.980,67.966,49.173,44.799,42.459,42.081,25.571
109,2092.482,2072.111,2055.915,2036.877,2025.990,2004.241,1991.611,1988.237,1988.237,1959.808,1946.109,1943.632,1928.346,1928.056,1922.107,1919.044,1911.420,1911.212,1870.735,1870.735,1854.502,1849.478,1823.926,1822.266,1815.423,1770.016,1756.936,1736.707,1735.380,1726.561,1646.535,1628.992,1546.219,1363.491,1339.740,1339.156,1321.242,1314.024,1253.904,1217.350,1207.157,1179.814,1161.499,1073.934,1053.547,988.400,977.979,853.718,787.104,723.923,715.538,679.651,603.834,594.570,518.234,504.517,479.781,479.781,476.946,426.458,420.990,388.039,386.686,381.727,374.125,357.053,349.256,347.681,340.158,330.032,298.318,297.218,284.613,283.047,264.359,252.428,241.736,238.756,224.489,216.912,203.995,190.730,189.448,188.179,175.309,171.086,168.173,160.853,159.941,147.888,147.809,146.146,117.339,110.172,100.012,98.935,59.613,55.117,54.146,30.783
110,2160.279,2006.380,2003.929,1999.143,1997.892,1992.359,1992.359,1989.305,1985.198,1979.515,1963.690,1963.520,1946.166,1919.667,1894.648,1884.062,1881.849,1871.771,1867.636,1825.720,1797.428,1763.761,1681.007,1681.007,1658.498,1574.199,1358.569,1343.917,1232.978,1189.663,1158.636,1119.715,1051.376,912.263,899.953,880.227,869.851,859.108,820.813,817.221,798.717,796.426,795.189,780.577,775.734,764.123,656.608,653.951,628.702,612.751,607.878,592.195,581.836,565.666,565.666,557.886,537.771,527.888,506.779,479.850,477.207,431.336,406.590,390.917,389.301,385.067,367.524,324.163,303.141,298.479,278.162,270.404,260.371,243.068,237.840,237.274,233.836,201.171,187.871,186.886,173.987,173.987,173.182,166.025,162.296,154.791,141.383,140.399,138.729,135.005,132.753,118.125,115.306,103.944,72.653,64.828,58.742,46.062,42.910,26.729
111,2080.386,2061.649,2047.642,2015.161,2011.857,2001.296,1971.798,1971.798,1949.427,1944.224,1937.546,1936.291,1930.325,1924.627,1923.464,1909.947,1907.204,1894.746,1892.933,1885.597,1879.984,1872.226,1851.861,1814.692,1786.008,1755.627,1742.485,1652.378,1575.241,1404.334,1381.449,1376.457,1376.457,1358.122,1333.299,1307.582,1290.824,1290.824,1051.361,1008.646,910.533,853.002,826.374,804.130,738.870,714.950,709.699,701.051,564.520,532.403,525.493,516.248,490.736,475.541,444.813,437.282,422.488,416.692,378.545,378.480,373.304,373.232,371.750,366.895,322.988,317.488,305.348,304.025,302.904,275.402,266.305,243.237,232.004,228.117,219.651,207.773,198.537,184.614,159.563,157.049,152.054,151.450,145.226,144.850,134.842,133.813,131.970,120.035,118.861,109.396,106.580,94.819,90.643,82.599,70.067,69.019,65.109,62.291,52.877,48.381
112,2110.890,2066.342,2003.104,1989.269,1962.259,1953.873,1951.134,1944.332,1944.332,1943.781,1942.934,1936.123,1928.363,1927.699,1925.978,1925.977,1907.943,1885.510,1877.528,1875.606,1848.898,1826.703,1805.096,1763.252,1741.057,1717.868,1642.886,1595.249,1529.522,1521.350,1508.688,1473.617,1452.188,1406.856,1362.140,1177.797,1125.820,1059.022,1052.953,1031.885,1022.345,922.389,870.573,869.702,696.738,682.609,619.896,597.132,565.271,521.101,501.964,500.546,493.429,487.546,482.513,444.239,438.228,432.743,432.603,426.607,424.646,381.410,378.598,377.908,374.741,373.052,372.938,362.489,345.738,339.284,338.275,332.513,314.709,308.641,272.003,239.287,218.637,218.027,183.003,178.797,172.369,165.118,162.368,155.222,148.368,146.310,143.575,132.607,124.506,108.969,92.274,74.176,73.635,69.161,58.500,50.244,48.798,38.806,36.557,36.526
113,2065.554,2036.969,2027.167,2016.808,2015.332,1987.845,1987.845,1975.528,1971.759,1967.447,1963.189,1959.225,1953.561,1939.443,1930.557,1928.502,1917.477,1888.810,1848.891,1844.485,1838.802,1763.782,1728.770,1676.885,1671.871,1645.878,1623.218,1606.809,1605.565,1591.527,1569.529,1478.809,1451.511,1370.505,1339.694,1188.760,1187.851,1162.442,1147.337,1083.693,1005.180,993.076,981.121,956.123,933.302,898.206,894.849,892.790,855.692,855.456,848.955,704.846,636.108,600.251,576.525,476.791,459.251,429.421,402.723,398.980,373.983,355.608,354.461,350.118,329.959,320.761,310.627,305.167,287.167,282.397,260.335,253.197,219.981,193.079,191.473,174.503,173.561,165.280,164.023,163.549,161.572,150.418,139.702,126.412,112.435,95.466,91.757,84.324,78.958,63.704,56.546,54.690,52.214,49.179,43.857,30.290,25.859,24.906,21.608,-1.812
114,2083.592,2039.317,2025.478,2020.690,2012.378,2003.173,2002.698,1994.484,1994.484,1972.620,1959.546,1947.756,1947.579,1945.230,1938.865,1937.906,1935.261,1921.460,1905.311,1864.631,1856.372,1818.040,1753.592,1753.592,1685.662,1681.849,1636.650,1585.762,1568.633,1482.411,1470.811,1463.831,1435.571,1397.051,1393.082,1333.562,1320.274,1203.557,1189.227,1165.583,1142.413,1064.439,1064.355,1037.170,989.860,900.070,885.032,864.375,862.625,798.005,783.287,778.274,758.354,734.475,714.039,707.428,670.118,657.952,652.302,582.924,571.908,562.654,493.152,476.585,472.450,466.487,466.487,408.320,377.611,371.417,363.895,335.892,331.069,321.649,290.777,289.180,276.315,269.652,264.358,242.166,238.978,204.011,197.866,184.220,182.762,176.241,170.183,166.575,163.023,158.552,156.875,130.493,122.661,103.219,90.546,86.605,76.541,46.566,43.091,35.551
115,2039.196,2014.443,2012.782,2008.716,2007.449,2004.962,2003.725,1973.005,1973.005,1968.053,1949.047,1942.136,1934.207,1929.774,1924.704,1924.464,1922.812,1909.675,1903.322,1901.400,1820.961,1794.597,1702.639,1701.846,1683.604,1682.382,1676.310,1635.791,1558.783,1548.324,1529.698,1499.866,1481.201,1265.609,1251.959,1229.344,1192.216,1130.667,1051.504,1040.833,986.225,969.292,932.463,906.042,873.840,863.975,861.716,838.917,816.711,798.559,769.149,698.221,589.248,556.296,525.676,521.556,504.191,415.666,410.496,400.371,394.783,384.820,373.171,359.792,340.711,339.651,286.231,272.192,245.167,228.280,222.458,217.958,195.596,194.528,192.075,191.060,188.570,188.539,188.244,182.916,182.766,179.999,152.472,150.706,148.715,128.155,125.262,116.444,101.467,101.083,99.215,97.062,95.831,78.453,69.201,58.909,50.466,46.187,44.927,38.237
116,2041.932,2026.806,2013.004,2002.573,1998.662,1977.236,1971.168,1965.919,1955.408,1949.727,1945.913,1945.445,1945.445,1941.867,1917.890,1910.899,1910.719,1906.537,1903.780,1889.141,1881.316,1868.173,1860.044,1829.089,1798.004,1777.946,1761.515,1741.858,1721.038,1719.157,1672.171,1672.171,1634.086,1512.903,1475.990,1361.021,1353.369,1325.718,1322.522,1310.304,1299.995,1288.273,1282.798,1280.076,1223.580,1197.778,1189.103,1169.551,1142.949,1126.231,1030.723,999.212,982.763,982.763,977.947,940.615,892.259,857.900,822.004,813.029,797.920,713.522,646.396,637.420,538.589,496.954,477.950,466.002,438.121,429.124,421.883,419.876,419.261,417.418,400.122,385.386,377.109,376.051,372.403,365.171,360.573,297.261,272.915,184.652,170.831,160.337,159.164,158.605,155.139,144.580,129.419,126.498,125.254,113.935,110.366,107.366,103.114,86.545,34.329,22.707
117,2053.003,2015.397,2005.691,1997.350,1997.350,1988.235,1986.077,1971.277,1969.379,1966.534,1960.624,1936.190,1923.160,1922.906,1920.268,1909.282,1884.747,1873.339,1858.066,1857.457,1841.566,1816.427,1810.643,1810.109,1781.507,1779.959,1767.330,1752.489,1701.426,1643.245,1626.017,1593.923,1577.793,1511.380,1457.824,1457.653,1449.130,1350.038,1280.758,1255.727,1227.406,1197.131,1177.520,1095.738,1023.222,937.701,918.017,829.964,794.597,776.391,762.648,751.683,702.728,664.598,578.238,559.062,509.257,495.578,486.142,480.824,459.277,451.502,425.415,423.742,392.834,390.560,385.022,381.192,380.109,375.049,353.345,347.508,347.445,327.758,320.792,305.722,274.542,273.589,260.470,212.001,191.238,168.554,163.201,162.740,162.504,162.387,142.260,140.786,139.737,133.686,119.778,114.099,90.104,87.394,78.452,71.914,57.500,45.320,37.975,35.503
118,2085.758,2070.932,2038.526,2014.050,2013.352,2011.121,1992.846,1992.846,1976.307,1969.592,1967.554,1947.693,1939.640,1938.123,1930.383,1927.675,1924.344,1920.912,1920.801,1899.259,1891.456,1877.407,1873.467,1872.279,1852.238,1823.176,1803.734,1724.082,1718.621,1715.975,1682.755,1662.466,1651.140,1620.049,1581.473,1579.824,1575.877,1575.588,1549.637,1506.357,1495.810,1427.029,1362.362,1361.550,1354.557,1336.514,1300.696,1300.089,1284.379,1276.222,1213.489,1153.901,1153.748,1141.261,1101.194,1077.092,993.692,978.410,963.165,890.160,841.759,822.721,813.668,763.124,722.506,627.342,576.125,569.653,493.701,487.111,435.869,399.831,384.448,383.373,382.048,379.254,371.868,370.811,368.490,325.330,305.520,286.825,226.171,205.210,202.702,193.807,192.908,187.821,175.946,171.110,167.911,167.769,117.968,113.567,110.936,79.960,67.072,60.121,47.867,27.249
119,2133.158,2032.306,2016.793,2010.974,2008.771,1999.939,1998.600,1990.632,1990.632,1988.642,1987.661,1973.680,1969.100,1968.729,1966.156,1966.134,1963.134,1928.164,1902.745,1899.919,1878.172,1826.233,1745.813,1716.982,1637.240,1567.135,1545.350,1527.863,1523.051,1497.270,1472.195,1435.148,1423.988,1382.462,1378.184,1364.956,1253.214,1121.338,1006.015,958.096,904.234,897.182,875.713,873.441,867.701,867.358,844.131,803.028,800.011,752.542,694.549,656.552,628.349,580.730,555.780,534.821,532.028,514.407,489.362,451.627,427.059,417.181,413.730,410.042,403.703,379.778,374.115,368.721,365.413,338.740,327.156,325.704,307.584,282.612,281.171,277.422,253.105,235.940,218.026,201.670,196.925,195.174,193.361,190.886,189.254,183.158,180.899,161.567,157.228,151.411,146.070,145.751,139.918,126.385,113.685,109.685,107.084,70.643,61.652,35.355
