gen,brain1,brain2,brain3,brain4,brain5,brain6,brain7,brain8,brain9,brain10,brain11,brain12,brain13,brain14,brain15,brain16,brain17,brain18,brain19,brain20,brain21,brain22,brain23,brain24,brain25,brain26,brain27,brain28,brain29,brain30,brain31,brain32,brain33,brain34,brain35,brain36,brain37,brain38,brain39,brain40,brain41,brain42,brain43,brain44,brain45,brain46,brain47,brain48,brain49,brain50,brain51,brain52,brain53,brain54,brain55,brain56,brain57,brain58,brain59,brain60,brain61,brain62,brain63,brain64,brain65,brain66,brain67,brain68,brain69,brain70,brain71,brain72,brain73,brain74,brain75,brain76,brain77,brain78,brain79,brain80,brain81,brain82,brain83,brain84,brain85,brain86,brain87,brain88,brain89,brain90,brain91,brain92,brain93,brain94,brain95,brain96,brain97,brain98,brain99,brain100
101,446.988,444.634,431.362,424.767,423.096,419.264,418.063,415.028,413.463,407.560,407.434,406.818,406.268,406.143,403.609,400.424,392.886,392.011,363.313,361.356,350.204,349.749,341.306,339.151,338.290,335.957,333.276,315.918,310.214,310.066,299.897,298.491,289.529,289.358,287.805,282.997,280.463,277.472,270.468,265.757,254.738,250.016,222.629,218.337,207.199,198.902,195.004,180.109,177.429,169.840,169.672,157.960,153.935,140.627,140.627,130.144,129.492,126.613,122.733,121.608,105.466,95.421,95.421,94.139,86.885,82.286,78.173,71.949,67.494,65.895,59.859,57.691,55.366,52.696,49.217,45.066,44.880,42.689,41.721,38.509,36.845,36.376,35.801,31.290,30.676,25.805,21.112,18.243,13.175,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
102,446.730,444.307,437.332,434.166,419.148,418.554,415.610,415.168,409.261,405.289,403.932,401.028,399.070,395.820,391.639,390.846,390.676,388.545,387.838,363.688,355.874,355.342,353.447,352.938,322.072,321.075,315.866,308.345,308.282,298.882,298.223,293.916,279.812,270.303,268.518,250.120,247.237,239.768,224.714,218.372,216.861,215.070,194.945,191.705,190.666,188.960,188.960,184.393,176.362,159.630,156.321,151.322,143.740,141.513,118.917,117.536,116.783,107.644,104.726,101.975,99.072,94.421,91.128,85.207,79.376,74.198,71.723,64.196,57.360,56.513,55.826,50.607,46.780,45.007,43.365,42.546,38.669,38.347,36.908,34.276,33.948,28.759,26.071,23.891,23.721,19.551,19.002,17.673,11.889,11.524,9.755,9.449,9.356,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
103,481.724,444.803,440.326,433.853,431.996,420.076,417.309,414.276,412.887,403.547,403.418,399.179,399.006,395.488,392.602,389.238,383.699,380.166,374.126,366.078,363.856,350.593,349.237,345.463,339.443,333.299,325.935,313.345,312.802,299.396,297.843,296.118,296.118,290.410,289.437,287.504,285.033,283.028,280.783,280.481,273.176,264.596,264.596,263.818,259.568,256.752,249.992,246.089,244.730,244.358,241.926,237.620,235.459,232.703,222.171,216.680,181.471,178.416,174.531,173.188,161.183,161.183,158.650,145.452,131.142,123.458,109.482,101.761,95.365,87.106,84.265,82.786,80.339,63.013,57.002,55.968,55.792,55.339,55.174,53.096,52.399,50.963,50.641,49.280,48.235,45.551,43.407,40.063,39.052,39.052,32.894,28.145,25.923,9.080,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
104,457.230,452.176,446.989,446.668,442.035,440.430,434.532,418.828,416.053,413.758,412.587,407.980,407.685,406.492,405.582,405.111,403.404,390.876,389.333,388.154,387.321,386.474,380.206,376.440,352.870,328.905,308.919,302.225,301.091,294.064,291.666,288.453,288.122,286.604,285.691,285.654,284.408,284.138,280.544,276.281,270.021,265.534,264.540,258.903,251.139,234.206,223.309,222.234,217.924,213.707,196.136,191.820,191.555,186.802,186.390,173.127,160.451,159.340,151.014,147.067,108.768,107.066,104.646,103.368,95.699,91.826,89.607,82.404,81.618,78.767,78.449,77.226,77.221,68.473,65.528,56.563,53.956,53.076,52.385,47.167,40.555,39.952,38.763,37.236,35.300,34.181,32.841,27.996,24.039,22.316,14.753,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
105,446.436,442.235,436.384,436.194,435.841,434.642,431.876,423.597,412.164,410.921,408.220,406.381,405.564,404.512,401.659,397.913,387.106,381.127,379.844,365.097,345.735,343.195,329.145,315.477,314.377,312.729,304.141,303.801,300.635,289.663,285.394,283.069,279.920,278.803,276.645,273.794,271.920,268.591,265.750,262.480,260.222,252.965,251.615,222.514,215.533,201.941,200.495,198.508,196.069,184.740,175.986,170.297,128.700,124.955,121.883,107.137,107.018,83.504,70.048,68.708,66.008,62.524,56.804,56.595,56.549,55.133,52.720,47.156,46.465,44.638,44.283,43.802,41.933,41.549,39.690,37.045,34.252,33.733,31.259,28.055,23.204,17.334,16.359,10.798,9.604,9.502,9.345,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
106,501.314,446.998,446.267,445.364,445.341,443.765,428.194,418.237,417.143,414.767,410.566,402.178,400.545,382.904,382.431,381.547,379.213,376.700,372.853,369.997,369.748,355.298,350.243,328.204,315.827,296.101,295.331,289.586,288.731,288.375,284.635,284.398,283.668,274.115,274.115,271.789,265.020,260.301,240.101,231.127,227.258,225.671,217.386,203.989,201.722,201.409,197.938,187.563,153.076,144.820,124.542,106.667,96.651,90.834,85.490,79.399,77.668,76.354,69.405,64.425,63.199,62.706,62.078,58.757,58.437,58.288,53.657,53.094,52.599,52.362,46.139,40.261,37.961,37.078,36.548,35.728,33.806,32.964,30.371,27.563,27.100,23.277,20.631,20.390,16.874,16.604,14.758,11.363,10.142,9.357,9.357,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
107,462.291,456.568,434.460,431.050,428.616,422.501,419.805,413.580,408.566,408.394,405.050,404.728,403.063,401.564,392.981,387.991,373.589,368.948,368.499,362.229,361.819,359.617,358.156,351.437,326.796,308.529,308.279,298.157,295.088,293.179,292.076,271.286,269.182,266.111,264.021,260.221,257.011,256.918,256.724,250.887,223.005,221.393,216.863,193.394,172.718,168.990,154.002,147.989,138.473,136.738,135.557,135.126,134.007,118.701,103.461,95.730,87.784,87.206,75.330,69.378,65.325,61.905,53.784,51.877,50.375,50.139,48.268,48.024,44.286,42.019,40.698,40.316,37.919,36.201,34.331,33.818,33.024,32.406,31.839,26.974,23.401,20.725,17.759,12.497,11.011,10.064,9.964,9.680,2.950,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
108,485.365,477.452,473.208,448.283,444.946,444.262,440.847,427.102,426.433,426.285,425.879,416.438,411.589,405.900,403.768,400.331,397.387,395.734,394.193,392.993,389.123,379.033,376.967,352.801,343.883,332.852,326.809,310.766,310.114,300.079,298.477,294.952,279.851,273.761,273.140,271.115,263.687,260.515,257.374,249.973,240.282,232.990,232.006,230.326,224.886,217.756,214.689,204.523,195.886,193.819,179.927,171.176,152.231,145.213,144.956,130.874,118.927,115.124,112.702,100.375,95.668,94.192,89.150,88.870,67.201,63.089,61.024,58.800,57.136,56.424,56.337,54.784,49.039,48.895,43.090,42.784,42.371,41.232,36.302,35.517,34.778,33.383,32.727,31.454,14.199,13.984,11.560,9.932,9.523,9.287,0.592,0.459,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
109,487.107,470.090,455.321,446.644,441.874,441.160,432.975,429.405,427.379,425.714,425.243,425.026,422.092,418.603,401.449,399.025,398.212,395.339,387.928,382.871,376.506,358.677,341.853,340.518,334.352,304.137,301.654,294.980,293.664,293.350,293.073,286.865,278.862,277.271,276.625,248.376,239.243,237.299,226.127,210.387,208.299,207.121,201.416,199.447,184.102,167.795,153.114,147.879,127.926,119.018,115.250,115.053,113.133,98.948,92.005,86.389,82.435,72.906,72.871,72.720,69.622,63.988,60.194,58.702,57.210,56.699,55.807,53.557,44.025,41.071,38.217,36.346,35.786,31.301,31.066,25.066,24.285,22.365,21.902,20.940,19.086,18.951,17.610,17.285,15.796,15.371,14.517,13.188,9.994,9.389,9.348,9.344,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
110,482.562,453.965,452.251,447.121,446.909,424.551,421.673,420.724,418.753,410.261,409.841,404.776,400.685,400.470,396.431,392.335,390.707,389.939,382.314,377.709,373.532,365.445,363.735,361.543,353.801,321.484,303.623,298.896,297.076,294.620,287.682,287.507,284.728,276.941,273.444,273.411,270.042,268.651,259.022,255.125,242.854,237.020,235.082,219.109,183.209,166.618,158.869,113.370,85.214,82.053,81.705,77.572,66.431,65.670,64.486,64.203,63.302,56.587,54.447,48.784,48.429,47.777,45.269,42.406,39.171,37.410,37.014,36.867,36.666,34.326,30.570,27.463,27.345,26.058,25.838,25.727,22.147,21.875,20.205,20.010,17.177,13.687,13.541,10.961,10.889,10.804,9.588,9.583,9.503,9.348,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
111,806.299,535.377,445.211,444.851,443.570,436.224,429.517,426.981,422.946,418.943,416.680,414.480,409.579,409.355,408.106,400.000,384.987,373.669,360.267,351.609,347.315,347.315,341.370,336.624,322.312,321.013,305.407,303.909,301.835,297.645,297.410,291.013,289.588,288.600,285.263,284.374,283.213,283.109,282.914,280.939,278.742,277.360,276.297,274.866,274.431,274.431,255.942,250.016,241.694,230.218,220.783,208.257,203.220,200.781,199.120,188.091,185.774,170.990,153.832,147.536,127.307,118.753,117.669,115.487,111.002,82.219,79.550,71.758,71.140,66.813,55.212,45.000,44.710,43.235,42.139,39.108,35.928,34.432,32.717,28.761,24.040,17.612,14.176,12.657,11.200,10.666,10.624,10.590,9.587,9.376,9.367,9.338,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
112,880.459,484.035,478.936,454.824,442.921,441.024,434.624,431.643,419.059,415.945,413.054,412.163,410.512,410.469,398.095,398.058,397.026,395.366,393.905,389.813,385.397,384.670,374.274,372.774,359.098,342.645,341.254,324.338,324.323,322.944,316.637,314.760,314.626,310.461,298.832,296.327,291.288,289.831,285.385,284.864,279.974,277.824,274.443,271.883,246.803,245.942,236.305,224.599,219.772,219.733,218.595,193.062,189.816,166.356,165.627,165.131,164.025,154.216,150.419,136.804,135.078,128.834,122.442,115.806,110.725,102.347,89.349,73.945,70.136,67.758,63.767,56.685,56.284,55.560,55.430,52.943,38.257,33.955,32.361,32.115,29.934,27.629,24.235,23.352,23.264,22.939,19.372,14.054,12.368,9.354,6.436,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812,-1.812
113,1131.106,905.025,475.090,460.799,460.082,428.935,428.157,420.165,416.858,413.797,411.386,411.222,409.203,407.039,402.776,401.882,401.700,398.045,397.295,397.051,392.576,390.749,384.272,382.009,377.762,376.638,368.420,341.866,330.012,326.956,308.835,305.850,303.671,302.288,302.106,282.741,276.165,273.883,273.651,273.447,270.401,268.799,266.220,263.708,263.371,260.194,247.991,245.554,232.821,224.758,222.245,218.331,213.991,188.370,181.764,174.926,167.047,163.682,160.675,154.826,141.978,130.610,129.764,128.031,123.481,121.955,119.402,99.984,73.991,72.082,59.405,57.133,54.734,53.977,43.288,39.786,37.933,35.906,35.055,34.820,34.703,31.791,29.894,29.546,26.744,26.723,13.160,9.342,9.339,9.339,9.339,9.339,9.339,9.339,0.438,-1.812,-1.812,-1.812,-1.812,-1.812
114,1176.080,869.363,750.949,491.975,450.160,444.495,435.514,435.362,434.557,429.865,427.987,425.742,422.128,420.566,414.844,414.420,413.629,406.565,398.742,389.418,389.164,388.963,388.229,380.522,373.271,367.777,363.834,360.193,358.572,355.016,351.337,343.478,322.766,320.586,319.351,316.882,312.560,299.816,285.172,283.954,281.940,277.781,277.125,276.563,275.280,275.095,272.671,269.983,263.793,263.003,261.652,259.424,245.740,239.811,218.357,215.920,203.204,193.848,193.298,188.887,180.342,170.715,147.727,146.374,126.285,118.177,109.238,104.453,103.039,98.072,86.063,53.417,43.253,41.556,40.914,38.520,37.637,35.925,33.894,32.956,32.515,31.146,30.665,30.272,29.102,28.606,27.858,22.167,20.399,17.661,16.581,16.337,12.910,10.593,9.382,9.366,9.366,-1.812,-1.812,-1.812
115,1128.401,1006.278,617.468,525.932,483.016,444.908,442.423,434.454,431.159,430.956,430.505,426.838,424.594,423.012,421.204,416.452,411.300,410.415,409.855,409.614,392.842,390.534,388.858,385.341,384.408,346.871,341.233,338.442,336.493,327.692,326.279,318.880,307.311,306.291,300.090,293.230,287.080,276.176,269.412,269.407,267.952,263.045,259.962,242.092,237.472,236.456,226.531,224.727,220.977,220.259,218.546,217.137,214.526,189.222,184.030,177.606,170.888,170.762,169.524,160.551,145.265,132.476,109.547,104.518,98.312,95.757,87.966,78.016,73.417,64.832,60.393,59.177,52.168,46.472,45.829,41.174,38.375,37.261,36.512,36.353,34.655,32.333,30.520,29.745,28.426,26.703,22.670,20.155,13.065,11.836,11.304,10.757,9.493,9.341,9.335,9.335,2.682,-1.812,-1.812,-1.812
116,1171.774,1134.041,991.116,937.042,910.754,666.998,588.142,481.578,462.040,454.874,448.738,439.813,434.359,430.004,423.564,412.565,411.524,401.155,399.902,396.944,394.621,392.894,390.482,386.805,385.923,385.063,384.427,384.336,377.526,371.578,363.391,362.582,358.083,355.345,355.345,354.973,341.888,303.584,301.833,298.297,293.566,292.712,290.363,289.448,289.190,285.082,283.416,282.292,279.627,270.647,261.777,255.052,254.789,249.516,245.075,229.934,225.013,195.062,190.844,174.646,162.172,130.440,111.947,109.170,107.377,104.358,89.340,83.246,79.424,76.359,66.633,56.732,53.316,51.507,43.423,43.423,40.492,39.420,39.003,37.258,32.295,26.430,22.045,19.954,14.860,10.127,9.802,9.723,9.375,9.336,9.336,9.336,9.336,9.336,9.336,9.336,9.336,-1.812,-1.812,-1.812
117,1224.137,1191.909,1100.660,1090.930,1013.535,965.147,868.059,803.529,786.440,731.809,699.765,668.925,643.511,608.665,575.959,572.973,560.426,556.615,555.927,532.815,521.893,500.506,477.915,475.479,455.878,447.669,434.053,423.181,414.082,402.077,401.679,400.834,399.250,397.931,389.874,389.333,387.673,374.305,372.963,368.855,368.102,366.917,365.653,365.026,364.861,363.728,363.596,356.449,345.262,316.245,312.058,305.299,300.281,297.195,296.570,290.616,278.152,276.565,274.128,271.214,266.522,259.804,250.033,243.538,233.751,226.273,221.525,210.410,205.483,181.676,180.518,176.829,153.781,147.081,132.601,126.898,105.308,102.124,82.849,77.735,75.141,62.894,62.456,46.820,44.731,42.551,40.094,39.718,39.083,38.144,26.970,26.377,24.331,22.237,16.792,10.448,9.356,9.351,9.350,9.350
118,1283.486,1223.196,1189.350,1117.009,1082.318,1065.242,1017.342,992.096,980.111,979.939,968.046,935.996,935.786,886.906,881.560,875.820,850.854,846.552,760.094,756.419,754.123,708.013,624.224,613.703,598.410,596.384,573.530,555.786,543.035,540.576,524.768,510.263,504.580,481.270,481.155,447.915,445.514,445.482,444.642,414.007,413.972,411.098,409.460,408.791,380.294,378.613,370.686,369.740,366.536,364.854,364.233,364.177,362.755,345.572,341.727,340.600,317.832,294.313,293.431,283.787,279.969,276.977,268.156,239.823,236.251,228.422,222.964,216.286,212.436,211.989,211.968,200.898,176.135,174.337,166.262,161.062,156.935,151.997,135.702,131.627,122.264,120.225,118.069,111.104,71.278,56.804,42.321,41.747,41.004,38.654,36.014,29.651,23.531,22.151,22.026,10.900,9.335,9.335,8.061,7.851
119,1378.061,1361.812,1343.693,1291.718,1242.413,1231.271,1219.752,1212.722,1178.765,1172.422,1130.861,1128.294,1080.751,1069.204,1065.052,1041.237,1040.928,1025.728,981.715,950.671,911.871,909.774,908.432,906.500,875.534,865.345,849.516,845.017,783.224,752.406,741.761,727.762,681.162,643.976,631.334,623.280,615.448,601.126,569.805,555.361,538.622,522.378,486.317,483.241,473.412,467.917,461.365,446.670,417.813,414.526,414.273,408.274,400.503,389.671,378.761,371.175,367.652,366.778,362.998,358.554,342.482,339.782,339.782,338.514,335.433,303.115,301.515,293.875,261.030,252.327,235.293,233.758,225.910,225.910,222.221,216.804,210.913,205.429,204.658,198.136,196.817,189.574,180.935,170.219,157.437,141.113,122.119,114.091,107.232,87.041,59.133,45.472,45.281,44.012,42.069,38.851,29.592,26.170,9.782,9.354
120,1760.668,1675.176,1672.337,1568.303,1517.985,1514.391,1471.286,1462.175,1459.202,1431.324,1423.328,1409.305,1380.174,1368.183,1368.183,1343.720,1342.127,1299.426,1265.531,1222.763,1213.687,1200.906,1182.838,1171.539,1158.022,1148.497,1144.036,1115.200,1087.057,1057.972,1054.896,1017.783,1014.733,962.722,961.359,865.462,721.341,662.668,577.298,566.444,566.444,524.532,493.493,485.853,485.853,477.282,460.895,443.050,407.049,407.049,403.092,383.645,381.925,375.649,375.213,367.282,355.243,346.722,344.380,336.181,329.561,307.951,301.231,283.764,277.964,267.738,266.642,243.666,237.401,234.888,223.014,218.428,215.376,210.374,207.394,202.459,197.345,193.436,150.744,115.469,107.112,105.274,102.561,91.869,69.991,57.796,56.668,53.987,51.102,49.893,48.654,46.251,44.962,42.490,37.268,33.003,27.319,22.330,19.132,17.837
121,1841.835,1740.169,1631.717,1620.579,1596.336,1591.957,1587.820,1566.057,1546.011,1545.128,1544.567,1539.542,1506.631,1490.725,1477.999,1417.809,1406.422,1359.261,1359.261,1341.604,1341.469,1291.658,1282.633,1202.101,1183.430,1156.267,1144.182,1031.037,999.590,938.977,881.272,822.442,790.739,776.386,756.387,648.585,603.613,572.356,564.109,506.216,472.929,458.091,421.719,415.272,414.830,414.092,413.249,403.009,394.802,393.858,393.607,392.059,386.233,372.506,367.973,365.486,352.986,344.852,344.311,334.129,331.423,324.112,291.571,290.467,273.902,263.313,229.756,225.007,223.885,218.243,176.516,172.452,161.822,161.098,158.821,157.553,151.088,138.763,137.587,126.142,105.430,98.992,98.325,62.155,59.971,58.952,58.157,55.456,42.064,41.135,39.520,39.288,35.531,33.048,29.144,23.801,10.065,9.425,9.356,-2.195
122,1804.770,1798.443,1715.084,1693.139,1689.543,1670.654,1662.587,1604.739,1591.790,1589.981,1579.780,1557.067,1556.185,1552.922,1530.536,1520.846,1503.130,1502.827,1500.255,1480.127,1470.123,1455.822,1437.220,1429.314,1423.170,1420.970,1420.326,1418.189,1365.440,1354.025,1354.025,1349.741,1271.017,1179.408,1167.034,1119.885,1095.955,1060.798,1020.583,1019.458,1005.023,704.004,664.319,615.123,547.963,525.277,520.380,477.603,472.932,439.497,432.523,425.966,424.588,412.504,385.045,379.519,368.452,355.687,349.171,343.883,343.582,342.754,322.903,315.127,310.991,277.679,273.707,267.459,254.522,220.856,211.218,209.217,205.424,175.050,165.199,165.199,142.748,125.865,124.982,118.099,113.080,112.377,110.944,109.862,108.557,104.483,104.381,96.215,88.032,40.960,39.063,34.599,34.599,33.848,33.709,32.853,30.944,29.970,18.605,15.389
123,1852.684,1850.100,1802.992,1802.512,1798.211,1770.514,1751.908,1720.854,1720.854,1713.528,1708.245,1694.549,1635.502,1634.823,1601.903,1596.525,1588.772,1587.686,1570.485,1542.720,1533.081,1500.582,1499.773,1478.691,1464.622,1451.684,1438.097,1434.778,1385.045,1371.032,1332.353,1322.688,1305.550,1302.760,1201.756,1147.093,1125.134,1115.972,1082.324,1057.559,989.863,753.371,746.767,690.690,660.316,621.840,570.883,561.574,525.801,503.596,431.646,423.335,407.459,407.217,403.247,399.986,399.026,393.424,377.062,358.800,341.349,339.762,316.585,315.503,302.705,280.211,279.485,278.829,266.982,217.729,207.757,206.038,200.809,192.783,190.647,190.647,165.938,158.768,156.915,155.370,139.217,125.885,107.181,103.894,103.629,91.726,70.230,68.498,60.038,48.787,45.812,45.129,42.959,41.532,26.827,21.612,19.231,15.562,12.276,-2.195
124,1933.277,1880.079,1842.760,1796.788,1778.810,1758.901,1755.127,1712.541,1680.200,1673.868,1668.848,1656.425,1647.209,1645.279,1638.418,1638.418,1636.207,1632.709,1632.446,1603.260,1589.689,1553.580,1540.764,1533.057,1522.197,1522.167,1503.094,1432.432,1362.317,1341.027,1327.988,1319.441,1239.458,1227.773,1205.184,1176.436,1033.882,974.213,974.213,883.646,830.880,791.789,728.509,675.957,635.974,607.426,535.992,500.533,498.860,490.150,490.150,471.640,454.572,427.258,417.427,416.707,411.713,402.894,398.920,388.232,377.562,371.330,368.257,365.699,365.631,351.927,347.291,345.109,300.743,285.678,283.822,281.282,276.906,243.214,242.577,233.598,231.201,231.048,205.366,198.037,188.593,181.374,160.764,143.353,143.152,126.770,96.285,90.090,88.518,57.892,56.786,56.212,50.802,46.285,43.106,28.529,17.392,9.516,9.362,-2.195
125,1968.568,1927.562,1846.619,1828.263,1812.416,1805.825,1758.882,1739.527,1725.827,1723.567,1716.609,1716.295,1701.355,1697.526,1671.343,1666.872,1658.467,1650.406,1646.787,1640.364,1637.324,1637.324,1636.039,1627.895,1609.501,1597.582,1591.286,1584.534,1333.588,1327.170,1298.686,1263.917,1233.150,1217.592,1116.879,987.938,879.123,878.537,799.380,751.845,717.614,716.557,682.524,669.029,643.970,598.123,571.136,560.903,558.510,530.313,520.039,500.914,491.621,472.641,449.606,425.712,419.589,414.991,410.494,404.805,404.665,401.472,385.643,372.865,372.560,367.597,359.078,339.613,299.693,294.297,278.907,259.936,249.077,249.002,239.863,236.821,232.351,221.641,214.209,213.023,179.847,128.436,124.933,118.140,114.297,109.066,103.721,101.290,91.594,58.014,55.958,47.855,46.866,38.866,37.810,28.975,24.934,22.519,13.325,11.315
126,2080.416,1926.103,1904.174,1898.120,1868.641,1851.040,1851.040,1847.551,1842.496,1809.036,1807.290,1758.429,1756.050,1748.712,1716.857,1714.283,1703.541,1686.202,1681.345,1674.356,1671.453,1671.037,1668.936,1668.693,1636.981,1632.418,1622.152,1596.050,1576.390,1484.309,1469.142,1450.625,1420.434,1376.464,1371.914,1352.313,1339.863,1262.301,1234.768,1169.322,1154.874,953.207,852.416,735.850,723.227,697.979,619.748,582.166,574.489,561.308,544.894,499.647,457.150,443.561,440.089,440.089,415.203,410.824,406.394,402.793,394.153,391.663,374.733,364.182,361.551,344.308,339.960,338.149,311.104,276.849,244.820,221.899,219.756,211.575,199.530,196.354,173.715,162.587,136.944,128.774,120.780,118.072,110.997,107.259,96.554,86.554,82.293,81.814,63.651,58.990,50.255,48.447,38.904,35.287,33.162,14.062,9.711,9.516,9.346,-2.195
127,2035.460,1985.608,1925.834,1908.073,1890.369,1867.502,1857.845,1857.845,1797.748,1767.130,1761.715,1761.578,1759.145,1758.843,1755.239,1753.031,1748.740,1747.421,1721.074,1714.686,1699.190,1698.387,1640.186,1634.616,1623.436,1564.329,1560.728,1484.193,1464.674,1398.635,1339.679,1272.779,1249.945,1033.403,1004.699,964.482,906.624,806.562,714.538,691.876,632.293,615.895,582.884,580.327,561.928,531.704,521.175,516.209,440.136,439.410,432.436,418.554,411.265,411.189,404.655,398.401,392.137,389.088,373.182,370.342,368.653,363.534,363.487,363.024,348.677,346.915,337.923,323.589,317.152,312.112,311.875,285.544,283.227,266.040,243.986,207.219,197.076,195.210,181.051,180.480,179.364,127.786,127.228,125.223,120.757,113.772,110.935,105.050,96.410,73.802,63.145,47.273,44.520,41.167,37.208,23.105,21.669,20.359,10.250,9.510
128,2018.418,1972.075,1962.653,1882.480,1853.312,1827.915,1794.927,1783.718,1763.428,1755.308,1751.814,1749.503,1737.864,1730.905,1722.893,1722.893,1720.430,1717.359,1696.090,1678.087,1667.913,1639.548,1603.813,1579.490,1579.490,1575.030,1496.230,1487.214,1391.419,1359.391,1359.391,1290.338,1227.378,1221.675,1096.437,1070.666,1050.465,809.068,735.084,724.635,718.672,593.740,591.542,581.801,570.283,552.651,455.103,441.574,437.259,430.335,417.141,414.878,413.977,411.285,396.982,395.749,391.631,389.841,382.047,365.958,356.318,353.859,348.998,346.393,344.250,333.747,330.608,319.833,293.300,289.073,259.277,256.345,245.857,243.344,223.986,183.581,172.574,166.432,165.978,156.853,148.244,147.097,144.133,140.165,139.226,137.777,123.423,123.302,113.584,89.197,76.367,58.984,57.459,38.192,36.409,31.637,27.033,25.639,17.166,-2.195
129,2036.641,2002.958,1941.360,1931.996,1931.015,1901.502,1858.627,1820.968,1807.940,1801.020,1773.792,1759.735,1759.735,1757.326,1749.989,1748.420,1741.992,1737.939,1724.304,1716.769,1679.552,1675.940,1675.335,1619.987,1604.904,1578.753,1544.122,1541.962,1338.848,1282.880,1194.913,1170.649,1159.072,1158.266,1120.083,1101.491,1094.718,965.026,907.702,733.563,692.400,689.921,683.390,650.773,639.772,616.424,606.230,599.939,595.306,503.460,483.267,481.651,450.192,448.853,437.013,436.077,423.106,416.836,415.518,407.014,402.474,399.152,398.884,396.394,392.042,388.432,387.440,353.923,353.886,292.169,256.405,255.896,248.279,241.697,231.836,177.846,177.667,167.035,156.489,153.599,147.714,146.608,100.893,90.011,69.532,63.724,60.890,54.635,52.310,47.631,45.935,38.453,34.600,31.012,30.856,29.500,27.972,26.367,26.040,21.986
